T,Delta,pO2
357.621,-1.13E-04,0.028
357.69601,-1.07E-04,0.028
357.759,-1.07E-04,0.028
357.82401,-1.16E-04,0.028
357.88901,-1.14E-04,0.028
357.96201,-1.11E-04,0.028
358.02301,-1.11E-04,0.028
358.086,-1.13E-04,0.028
358.155,-1.21E-04,0.028
358.229,-1.14E-04,0.028
358.27802,-1.05E-04,0.028
358.34,-9.55E-05,0.028
358.41299,-1.02E-04,0.028
358.48901,-1.05E-04,0.028
358.552,-1.15E-04,0.028
358.62201,-1.16E-04,0.028
358.68799,-1.22E-04,0.028
358.74899,-1.35E-04,0.028
358.81699,-1.26E-04,0.028
358.883,-1.20E-04,0.028
358.94901,-1.09E-04,0.028
359.01999,-1.01E-04,0.028
359.091,-1.33E-04,0.028
359.155,-1.54E-04,0.028
359.228,-1.46E-04,0.028
359.298,-1.35E-04,0.028
359.35901,-1.06E-04,0.028
359.41901,-1.07E-04,0.028
359.48499,-1.13E-04,0.028
359.543,-1.05E-04,0.028
359.62399,-1.06E-04,0.028
359.689,-1.28E-04,0.028
359.75,-1.27E-04,0.028
359.811,-1.40E-04,0.028
359.87701,-1.42E-04,0.028
359.95099,-1.29E-04,0.028
360.01999,-1.27E-04,0.028
360.09698,-1.32E-04,0.028
360.16199,-1.41E-04,0.028
360.22501,-1.41E-04,0.028
360.29999,-1.32E-04,0.028
360.362,-1.21E-04,0.028
360.42599,-1.25E-04,0.028
360.49799,-1.40E-04,0.028
360.55301,-1.32E-04,0.028
360.62799,-1.34E-04,0.028
360.69299,-1.35E-04,0.028
360.759,-1.05E-04,0.028
360.83099,-1.15E-04,0.028
360.892,-1.32E-04,0.028
360.96201,-1.39E-04,0.028
361.03101,-1.28E-04,0.028
361.09399,-1.34E-04,0.028
361.16901,-1.43E-04,0.028
361.233,-1.47E-04,0.028
361.29901,-1.43E-04,0.028
361.36499,-1.39E-04,0.028
361.44,-1.35E-04,0.028
361.5,-1.16E-04,0.028
361.55899,-1.26E-04,0.028
361.633,-1.28E-04,0.028
361.69699,-1.25E-04,0.028
361.76501,-1.32E-04,0.028
361.83099,-1.46E-04,0.028
361.901,-1.48E-04,0.028
361.95801,-1.41E-04,0.028
362.03699,-1.41E-04,0.028
362.095,-1.40E-04,0.028
362.16699,-1.41E-04,0.028
362.23001,-1.49E-04,0.028
362.29501,-1.50E-04,0.028
362.362,-1.40E-04,0.028
362.42801,-1.30E-04,0.028
362.495,-1.13E-04,0.028
362.55499,-1.18E-04,0.028
362.62299,-1.35E-04,0.028
362.69601,-1.39E-04,0.028
362.759,-1.48E-04,0.028
362.82999,-1.50E-04,0.028
362.896,-1.40E-04,0.028
362.95901,-1.30E-04,0.028
363.02899,-1.29E-04,0.028
363.09299,-1.39E-04,0.028
363.15701,-1.47E-04,0.028
363.23199,-1.43E-04,0.028
363.29099,-1.43E-04,0.028
363.35699,-1.36E-04,0.028
363.42401,-1.35E-04,0.028
363.48599,-1.35E-04,0.028
363.56799,-1.36E-04,0.028
363.63,-1.37E-04,0.028
363.69601,-1.35E-04,0.028
363.76401,-1.37E-04,0.028
363.827,-1.47E-04,0.028
363.888,-1.43E-04,0.028
363.96301,-1.37E-04,0.028
364.02802,-1.40E-04,0.028
364.09799,-1.64E-04,0.028
364.173,-1.78E-04,0.028
364.23901,-1.49E-04,0.028
364.29901,-1.43E-04,0.028
364.37201,-1.53E-04,0.028
364.44101,-1.50E-04,0.028
364.504,-1.42E-04,0.028
364.569,-1.28E-04,0.028
364.634,-1.22E-04,0.028
364.69901,-1.37E-04,0.028
364.77301,-1.51E-04,0.028
364.84299,-1.56E-04,0.028
364.89999,-1.60E-04,0.028
364.96399,-1.48E-04,0.028
365.03699,-1.48E-04,0.028
365.10001,-1.48E-04,0.028
365.164,-1.44E-04,0.028
365.228,-1.39E-04,0.028
365.30099,-1.32E-04,0.028
365.362,-1.46E-04,0.028
365.42599,-1.56E-04,0.028
365.492,-1.63E-04,0.028
365.55701,-1.62E-04,0.028
365.62299,-1.44E-04,0.028
365.69299,-1.39E-04,0.028
365.76401,-1.53E-04,0.028
365.82901,-1.54E-04,0.028
365.89899,-1.56E-04,0.028
365.965,-1.43E-04,0.028
366.03201,-1.40E-04,0.028
366.095,-1.37E-04,0.028
366.164,-1.47E-04,0.028
366.23001,-1.53E-04,0.028
366.297,-1.51E-04,0.028
366.366,-1.48E-04,0.028
366.43799,-1.14E-04,0.028
366.491,-1.20E-04,0.028
366.561,-1.37E-04,0.028
366.62399,-1.34E-04,0.028
366.70001,-1.32E-04,0.028
366.767,-1.47E-04,0.028
366.82101,-1.48E-04,0.028
366.897,-1.50E-04,0.028
366.96201,-1.55E-04,0.028
367.02899,-1.47E-04,0.028
367.09299,-1.44E-04,0.028
367.16199,-1.47E-04,0.028
367.23001,-1.41E-04,0.028
367.29099,-1.58E-04,0.028
367.353,-1.54E-04,0.028
367.42499,-1.32E-04,0.028
367.48801,-1.35E-04,0.028
367.56299,-1.50E-04,0.028
367.625,-1.50E-04,0.028
367.69199,-1.54E-04,0.028
367.76999,-1.61E-04,0.028
367.82999,-1.42E-04,0.028
367.89999,-1.37E-04,0.028
367.95901,-1.30E-04,0.028
368.03,-1.41E-04,0.028
368.099,-1.46E-04,0.028
368.16599,-1.41E-04,0.028
368.23001,-1.43E-04,0.028
368.29099,-1.65E-04,0.028
368.35901,-1.53E-04,0.028
368.42599,-1.30E-04,0.028
368.492,-1.34E-04,0.028
368.56799,-1.43E-04,0.028
368.62399,-1.62E-04,0.028
368.69199,-1.53E-04,0.028
368.759,-1.50E-04,0.028
368.832,-1.54E-04,0.028
368.88901,-1.50E-04,0.028
368.95801,-1.50E-04,0.028
369.02399,-1.64E-04,0.028
369.09,-1.50E-04,0.028
369.16101,-1.53E-04,0.028
369.23199,-1.56E-04,0.028
369.298,-1.55E-04,0.028
369.36099,-1.54E-04,0.028
369.431,-1.51E-04,0.028
369.492,-1.60E-04,0.028
369.556,-1.63E-04,0.028
369.62799,-1.42E-04,0.028
369.69101,-1.23E-04,0.028
369.76199,-1.30E-04,0.028
369.82501,-1.43E-04,0.028
369.89999,-1.53E-04,0.028
369.96701,-1.55E-04,0.028
370.02802,-1.41E-04,0.028
370.10001,-1.42E-04,0.028
370.16199,-1.48E-04,0.028
370.23001,-1.49E-04,0.028
370.29001,-1.57E-04,0.028
370.36801,-1.64E-04,0.028
370.43399,-1.62E-04,0.028
370.50101,-1.65E-04,0.028
370.56299,-1.75E-04,0.028
370.63101,-1.71E-04,0.028
370.70801,-1.56E-04,0.028
370.763,-1.47E-04,0.028
370.83099,-1.47E-04,0.028
370.90701,-1.36E-04,0.028
370.96201,-1.56E-04,0.028
371.035,-1.50E-04,0.028
371.10101,-1.47E-04,0.028
371.168,-1.72E-04,0.028
371.23599,-1.67E-04,0.028
371.30099,-1.47E-04,0.028
371.36801,-1.49E-04,0.028
371.44299,-1.57E-04,0.028
371.50601,-1.56E-04,0.028
371.56699,-1.23E-04,0.028
371.63501,-1.36E-04,0.028
371.70901,-1.37E-04,0.028
371.767,-1.46E-04,0.028
371.83301,-1.71E-04,0.028
371.90201,-1.40E-04,0.028
371.96799,-1.23E-04,0.028
372.03601,-1.30E-04,0.028
372.099,-1.30E-04,0.028
372.16,-1.35E-04,0.028
372.22299,-1.43E-04,0.028
372.29901,-1.56E-04,0.028
372.35699,-1.68E-04,0.028
372.42499,-1.67E-04,0.028
372.492,-1.62E-04,0.028
372.56,-1.62E-04,0.028
372.62799,-1.57E-04,0.028
372.685,-1.68E-04,0.028
372.76001,-1.71E-04,0.028
372.827,-1.40E-04,0.028
372.88901,-1.35E-04,0.028
372.95401,-1.36E-04,0.028
373.02701,-1.51E-04,0.028
373.09299,-1.62E-04,0.028
373.15601,-1.63E-04,0.028
373.233,-1.63E-04,0.028
373.29099,-1.61E-04,0.028
373.366,-1.78E-04,0.028
373.42599,-1.79E-04,0.028
373.496,-1.70E-04,0.028
373.55899,-1.53E-04,0.028
373.62701,-1.43E-04,0.028
373.68701,-1.58E-04,0.028
373.75,-1.64E-04,0.028
373.823,-1.48E-04,0.028
373.88901,-1.62E-04,0.028
373.96201,-1.49E-04,0.028
374.02399,-1.30E-04,0.028
374.086,-1.43E-04,0.028
374.159,-1.41E-04,0.028
374.229,-1.41E-04,0.028
374.29099,-1.46E-04,0.028
374.34601,-1.50E-04,0.028
374.41901,-1.57E-04,0.028
374.492,-1.70E-04,0.028
374.556,-1.74E-04,0.028
374.621,-1.65E-04,0.028
374.69601,-1.50E-04,0.028
374.76099,-1.41E-04,0.028
374.827,-1.47E-04,0.028
374.88901,-1.47E-04,0.028
374.94901,-1.36E-04,0.028
375.01801,-1.33E-04,0.028
375.09,-1.46E-04,0.028
375.14999,-1.30E-04,0.028
375.22299,-1.55E-04,0.028
375.28799,-1.65E-04,0.028
375.34399,-1.67E-04,0.028
375.42099,-1.67E-04,0.028
375.48099,-1.74E-04,0.028
375.55499,-1.82E-04,0.028
375.617,-1.85E-04,0.028
375.69,-1.78E-04,0.028
375.76099,-1.71E-04,0.028
375.814,-1.54E-04,0.028
375.88699,-1.26E-04,0.028
375.957,-1.34E-04,0.028
376.017,-1.44E-04,0.028
376.08801,-1.46E-04,0.028
376.14499,-1.43E-04,0.028
376.21899,-1.43E-04,0.028
376.28101,-1.47E-04,0.028
376.353,-1.58E-04,0.028
376.42099,-1.76E-04,0.028
376.492,-1.75E-04,0.028
376.556,-1.76E-04,0.028
376.62601,-1.61E-04,0.028
376.69199,-1.60E-04,0.028
376.758,-1.68E-04,0.028
376.82901,-1.65E-04,0.028
376.89099,-1.64E-04,0.028
376.948,-1.62E-04,0.028
377.022,-1.48E-04,0.028
377.08401,-1.32E-04,0.028
377.151,-1.43E-04,0.028
377.22198,-1.56E-04,0.028
377.28601,-1.60E-04,0.028
377.358,-1.71E-04,0.028
377.423,-1.72E-04,0.028
377.487,-1.71E-04,0.028
377.556,-1.79E-04,0.028
377.621,-1.85E-04,0.028
377.67999,-1.85E-04,0.028
377.75601,-1.91E-04,0.028
377.83099,-1.99E-04,0.028
377.896,-1.79E-04,0.028
377.966,-1.50E-04,0.028
378.02701,-1.14E-04,0.028
378.08301,-1.19E-04,0.028
378.159,-1.42E-04,0.028
378.22198,-1.54E-04,0.028
378.28799,-1.61E-04,0.028
378.35901,-1.64E-04,0.028
378.422,-1.68E-04,0.028
378.483,-1.69E-04,0.028
378.55701,-1.70E-04,0.028
378.62,-1.83E-04,0.028
378.68799,-1.88E-04,0.028
378.76099,-1.86E-04,0.028
378.82199,-1.74E-04,0.028
378.89499,-1.69E-04,0.028
378.95401,-1.63E-04,0.028
379.01599,-1.54E-04,0.028
379.091,-1.49E-04,0.028
379.15399,-1.63E-04,0.028
379.21701,-1.53E-04,0.028
379.28799,-1.75E-04,0.028
379.35001,-1.72E-04,0.028
379.42001,-1.62E-04,0.028
379.48599,-2.00E-04,0.028
379.54999,-2.21E-04,0.028
379.616,-1.78E-04,0.028
379.68399,-1.54E-04,0.028
379.75699,-1.67E-04,0.028
379.81699,-1.62E-04,0.028
379.87601,-1.49E-04,0.028
379.94601,-1.48E-04,0.028
380.01099,-1.53E-04,0.028
380.082,-1.63E-04,0.028
380.15302,-1.58E-04,0.028
380.21899,-1.51E-04,0.028
380.28601,-1.68E-04,0.028
380.358,-1.79E-04,0.028
380.41699,-1.81E-04,0.028
380.479,-1.89E-04,0.028
380.565,-1.89E-04,0.028
380.62701,-1.85E-04,0.028
380.69199,-1.85E-04,0.028
380.76599,-1.75E-04,0.028
380.823,-1.85E-04,0.028
380.89401,-1.70E-04,0.028
380.94699,-1.68E-04,0.028
381.02499,-1.71E-04,0.028
381.09299,-1.65E-04,0.028
381.16,-1.62E-04,0.028
381.22601,-1.64E-04,0.028
381.293,-1.71E-04,0.028
381.36499,-1.84E-04,0.028
381.43201,-1.92E-04,0.028
381.495,-1.95E-04,0.028
381.55701,-1.82E-04,0.028
381.62701,-1.82E-04,0.028
381.69199,-1.91E-04,0.028
381.75601,-1.92E-04,0.028
381.82501,-1.65E-04,0.028
381.89001,-1.71E-04,0.028
381.96399,-1.55E-04,0.028
382.026,-1.61E-04,0.028
382.091,-1.57E-04,0.028
382.16,-1.81E-04,0.028
382.22501,-2.06E-04,0.028
382.293,-1.79E-04,0.028
382.35101,-1.71E-04,0.028
382.423,-1.71E-04,0.028
382.492,-1.56E-04,0.028
382.55399,-1.77E-04,0.028
382.62299,-1.99E-04,0.028
382.69101,-1.50E-04,0.028
382.74701,-1.74E-04,0.028
382.827,-2.00E-04,0.028
382.89001,-1.89E-04,0.028
382.95499,-1.71E-04,0.028
383.01999,-1.61E-04,0.028
383.091,-1.50E-04,0.028
383.155,-1.55E-04,0.028
383.23401,-1.77E-04,0.028
383.284,-1.77E-04,0.028
383.354,-1.74E-04,0.028
383.42001,-1.88E-04,0.028
383.48199,-1.85E-04,0.028
383.55399,-1.85E-04,0.028
383.61801,-2.07E-04,0.028
383.68301,-2.13E-04,0.028
383.75699,-1.91E-04,0.028
383.823,-1.71E-04,0.028
383.89099,-1.72E-04,0.028
383.95599,-1.77E-04,0.028
384.01801,-1.56E-04,0.028
384.08899,-1.58E-04,0.028
384.151,-1.77E-04,0.028
384.21701,-1.79E-04,0.028
384.28,-1.78E-04,0.028
384.34799,-1.86E-04,0.028
384.41,-1.99E-04,0.028
384.479,-1.97E-04,0.028
384.552,-1.93E-04,0.028
384.60999,-1.95E-04,0.028
384.673,-2.10E-04,0.028
384.746,-2.14E-04,0.028
384.81,-1.74E-04,0.028
384.87399,-1.71E-04,0.028
384.936,-1.68E-04,0.028
385.008,-1.61E-04,0.028
385.08701,-1.56E-04,0.028
385.14801,-1.37E-04,0.028
385.21701,-1.56E-04,0.028
385.28299,-2.06E-04,0.028
385.35199,-1.86E-04,0.028
385.409,-2.04E-04,0.028
385.492,-2.05E-04,0.028
385.55099,-2.06E-04,0.028
385.621,-2.04E-04,0.028
385.686,-1.93E-04,0.028
385.75601,-1.79E-04,0.028
385.81699,-1.79E-04,0.028
385.875,-1.93E-04,0.028
385.95599,-1.91E-04,0.028
386.021,-1.84E-04,0.028
386.09201,-1.77E-04,0.028
386.16101,-1.77E-04,0.028
386.23099,-1.79E-04,0.028
386.28601,-1.74E-04,0.028
386.35901,-1.82E-04,0.028
386.42099,-1.84E-04,0.028
386.48401,-1.93E-04,0.028
386.55099,-2.05E-04,0.028
386.61801,-2.10E-04,0.028
386.68799,-2.11E-04,0.028
386.75201,-2.04E-04,0.028
386.81799,-2.03E-04,0.028
386.89001,-2.13E-04,0.028
386.95401,-2.06E-04,0.028
387.01401,-1.99E-04,0.028
387.09,-1.83E-04,0.028
387.155,-1.79E-04,0.028
387.21399,-1.85E-04,0.028
387.28299,-1.89E-04,0.028
387.34799,-1.93E-04,0.028
387.42001,-2.07E-04,0.028
387.479,-2.14E-04,0.028
387.55301,-1.95E-04,0.028
387.621,-2.00E-04,0.028
387.68799,-2.14E-04,0.028
387.75601,-2.18E-04,0.028
387.82501,-2.05E-04,0.028
387.89001,-1.96E-04,0.028
387.95401,-1.96E-04,0.028
388.01599,-1.88E-04,0.028
388.09,-1.95E-04,0.028
388.155,-1.98E-04,0.028
388.216,-1.98E-04,0.028
388.29099,-2.00E-04,0.028
388.35599,-2.04E-04,0.028
388.41699,-1.85E-04,0.028
388.483,-1.90E-04,0.028
388.548,-2.03E-04,0.028
388.61499,-2.05E-04,0.028
388.68301,-1.97E-04,0.028
388.75,-2.03E-04,0.028
388.80499,-2.25E-04,0.028
388.87799,-2.21E-04,0.028
388.94601,-2.13E-04,0.028
389.01001,-2.14E-04,0.028
389.077,-2.04E-04,0.028
389.146,-1.89E-04,0.028
389.211,-2.18E-04,0.028
389.28299,-2.06E-04,0.028
389.345,-1.76E-04,0.028
389.409,-1.90E-04,0.028
389.47501,-2.04E-04,0.028
389.54401,-2.00E-04,0.028
389.60101,-2.03E-04,0.028
389.66699,-1.96E-04,0.028
389.746,-1.79E-04,0.028
389.80899,-2.02E-04,0.028
389.87701,-2.20E-04,0.028
389.94601,-2.31E-04,0.028
390.01999,-2.32E-04,0.028
390.08301,-2.11E-04,0.028
390.15302,-1.97E-04,0.028
390.21399,-1.77E-04,0.028
390.28699,-1.82E-04,0.028
390.349,-1.97E-04,0.028
390.42099,-1.86E-04,0.028
390.49301,-1.83E-04,0.028
390.556,-1.91E-04,0.028
390.63901,-2.10E-04,0.028
390.69501,-2.20E-04,0.028
390.759,-2.07E-04,0.028
390.828,-1.93E-04,0.028
390.89099,-2.07E-04,0.028
390.95901,-2.21E-04,0.028
391.03699,-2.26E-04,0.028
391.091,-2.02E-04,0.028
391.16199,-1.83E-04,0.028
391.229,-1.85E-04,0.028
391.29599,-1.84E-04,0.028
391.35901,-1.98E-04,0.028
391.42899,-2.17E-04,0.028
391.487,-2.10E-04,0.028
391.55399,-1.92E-04,0.028
391.62201,-1.85E-04,0.028
391.69101,-1.95E-04,0.028
391.76099,-2.03E-04,0.028
391.82401,-2.03E-04,0.028
391.88101,-2.11E-04,0.028
391.94501,-2.13E-04,0.028
392.017,-2.12E-04,0.028
392.08401,-1.98E-04,0.028
392.14499,-1.95E-04,0.028
392.22,-1.88E-04,0.028
392.285,-1.91E-04,0.028
392.353,-1.89E-04,0.028
392.42001,-2.00E-04,0.028
392.48401,-2.13E-04,0.028
392.552,-1.97E-04,0.028
392.62701,-1.89E-04,0.028
392.694,-1.92E-04,0.028
392.755,-2.04E-04,0.028
392.82001,-1.92E-04,0.028
392.892,-1.92E-04,0.028
392.95401,-1.93E-04,0.028
393.01901,-1.97E-04,0.028
393.08499,-2.05E-04,0.028
393.147,-2.09E-04,0.028
393.22299,-2.10E-04,0.028
393.28799,-2.04E-04,0.028
393.35199,-2.00E-04,0.028
393.42099,-2.02E-04,0.028
393.483,-2.02E-04,0.028
393.54999,-1.95E-04,0.028
393.62,-1.92E-04,0.028
393.68201,-1.89E-04,0.028
393.74701,-1.74E-04,0.028
393.81699,-1.98E-04,0.028
393.88599,-2.27E-04,0.028
393.952,-2.20E-04,0.028
394.022,-2.16E-04,0.028
394.08499,-2.00E-04,0.028
394.147,-2.05E-04,0.028
394.21301,-1.98E-04,0.028
394.28799,-1.98E-04,0.028
394.34698,-1.95E-04,0.028
394.409,-1.98E-04,0.028
394.48499,-2.06E-04,0.028
394.54599,-2.06E-04,0.028
394.617,-2.11E-04,0.028
394.68701,-2.09E-04,0.028
394.754,-1.91E-04,0.028
394.82101,-1.92E-04,0.028
394.88199,-1.89E-04,0.028
394.94699,-1.90E-04,0.028
395.021,-2.04E-04,0.028
395.07901,-1.82E-04,0.028
395.14301,-1.95E-04,0.028
395.21701,-2.03E-04,0.028
395.26999,-1.99E-04,0.028
395.33701,-1.99E-04,0.028
395.41501,-2.03E-04,0.028
395.48901,-2.16E-04,0.028
395.55399,-2.16E-04,0.028
395.61801,-2.07E-04,0.028
395.68301,-2.09E-04,0.028
395.76099,-2.00E-04,0.028
395.814,-1.98E-04,0.028
395.883,-1.98E-04,0.028
395.94901,-2.06E-04,0.028
396.01801,-1.90E-04,0.028
396.08899,-1.90E-04,0.028
396.15302,-2.04E-04,0.028
396.22101,-2.05E-04,0.028
396.285,-2.06E-04,0.028
396.34601,-2.34E-04,0.028
396.422,-2.28E-04,0.028
396.48599,-2.21E-04,0.028
396.55701,-2.07E-04,0.028
396.63,-2.02E-04,0.028
396.689,-2.12E-04,0.028
396.75299,-1.99E-04,0.028
396.823,-2.09E-04,0.028
396.888,-2.12E-04,0.028
396.95599,-1.99E-04,0.028
397.01501,-1.97E-04,0.028
397.08301,-1.95E-04,0.028
397.146,-1.90E-04,0.028
397.21201,-1.91E-04,0.028
397.28,-2.04E-04,0.028
397.34299,-2.25E-04,0.028
397.409,-2.42E-04,0.028
397.48401,-2.13E-04,0.028
397.54501,-2.14E-04,0.028
397.61099,-2.16E-04,0.028
397.685,-2.00E-04,0.028
397.74899,-2.20E-04,0.028
397.81299,-2.21E-04,0.028
397.888,-2.13E-04,0.028
397.94101,-1.89E-04,0.028
397.99899,-2.13E-04,0.028
398.07901,-2.06E-04,0.028
398.147,-2.12E-04,0.028
398.22,-2.26E-04,0.028
398.276,-2.24E-04,0.028
398.341,-2.13E-04,0.028
398.42599,-2.13E-04,0.028
398.487,-2.25E-04,0.028
398.55099,-2.30E-04,0.028
398.617,-2.33E-04,0.028
398.68701,-2.27E-04,0.028
398.75601,-2.24E-04,0.028
398.81699,-2.21E-04,0.028
398.883,-2.18E-04,0.028
398.94901,-2.16E-04,0.028
399.022,-2.16E-04,0.028
399.08499,-2.16E-04,0.028
399.14499,-2.19E-04,0.028
399.22501,-2.18E-04,0.028
399.29001,-2.11E-04,0.028
399.354,-2.12E-04,0.028
399.423,-2.12E-04,0.028
399.48901,-2.12E-04,0.028
399.55499,-2.24E-04,0.028
399.61899,-2.24E-04,0.028
399.68701,-2.20E-04,0.028
399.758,-2.13E-04,0.028
399.81201,-2.20E-04,0.028
399.88501,-2.39E-04,0.028
399.94901,-2.37E-04,0.028
400.021,-2.25E-04,0.028
400.08499,-2.10E-04,0.028
400.15201,-2.12E-04,0.028
400.21799,-2.10E-04,0.028
400.28,-2.14E-04,0.028
400.34698,-2.20E-04,0.028
400.41,-2.23E-04,0.028
400.487,-2.25E-04,0.028
400.539,-2.30E-04,0.028
400.612,-2.24E-04,0.028
400.686,-2.33E-04,0.028
400.75201,-2.32E-04,0.028
400.815,-2.25E-04,0.028
400.879,-2.18E-04,0.028
400.95001,-2.25E-04,0.028
401.01801,-2.27E-04,0.028
401.08301,-2.18E-04,0.028
401.15399,-2.09E-04,0.028
401.22299,-2.04E-04,0.028
401.28101,-2.00E-04,0.028
401.34698,-2.10E-04,0.028
401.42599,-2.32E-04,0.028
401.48901,-2.28E-04,0.028
401.556,-2.25E-04,0.028
401.62,-2.31E-04,0.028
401.685,-2.20E-04,0.028
401.75101,-2.27E-04,0.028
401.81299,-2.21E-04,0.028
401.879,-2.14E-04,0.028
401.95099,-2.14E-04,0.028
402.01901,-2.13E-04,0.028
402.082,-2.13E-04,0.028
402.15201,-2.10E-04,0.028
402.20999,-1.89E-04,0.028
402.28201,-1.91E-04,0.028
402.34201,-2.06E-04,0.028
402.401,-2.25E-04,0.028
402.48099,-2.34E-04,0.028
402.54599,-2.41E-04,0.028
402.61301,-2.21E-04,0.028
402.67401,-2.19E-04,0.028
402.74399,-2.21E-04,0.028
402.811,-2.26E-04,0.028
402.88,-2.21E-04,0.028
402.94101,-2.19E-04,0.028
403.008,-2.19E-04,0.028
403.07501,-2.19E-04,0.028
403.14499,-2.11E-04,0.028
403.216,-2.02E-04,0.028
403.28101,-2.13E-04,0.028
403.35001,-2.20E-04,0.028
403.40799,-2.17E-04,0.028
403.48099,-2.28E-04,0.028
403.55099,-2.31E-04,0.028
403.61401,-2.34E-04,0.028
403.68701,-2.52E-04,0.028
403.74399,-2.35E-04,0.028
403.814,-2.28E-04,0.028
403.884,-2.34E-04,0.028
403.952,-2.19E-04,0.028
404.00601,-2.13E-04,0.028
404.07501,-2.04E-04,0.028
404.14999,-2.14E-04,0.028
404.22198,-2.37E-04,0.028
404.28,-2.13E-04,0.028
404.34,-2.21E-04,0.028
404.42099,-2.42E-04,0.028
404.48001,-2.51E-04,0.028
404.543,-2.55E-04,0.028
404.60501,-2.26E-04,0.028
404.66699,-2.31E-04,0.028
404.745,-2.32E-04,0.028
404.81299,-2.35E-04,0.028
404.87601,-2.28E-04,0.028
404.94299,-2.25E-04,0.028
405.01199,-2.39E-04,0.028
405.07501,-2.19E-04,0.028
405.14401,-2.13E-04,0.028
405.20999,-1.88E-04,0.028
405.271,-2.10E-04,0.028
405.34,-2.37E-04,0.028
405.40601,-2.32E-04,0.028
405.47,-2.19E-04,0.028
405.53699,-2.31E-04,0.028
405.59799,-2.44E-04,0.028
405.67099,-2.55E-04,0.028
405.73599,-2.63E-04,0.028
405.79599,-2.56E-04,0.028
405.871,-2.45E-04,0.028
405.93799,-2.17E-04,0.028
406.01099,-1.95E-04,0.028
406.06699,-2.14E-04,0.028
406.138,-2.33E-04,0.028
406.20099,-2.03E-04,0.028
406.26401,-1.70E-04,0.028
406.33701,-1.85E-04,0.028
406.39499,-1.95E-04,0.028
406.47,-2.10E-04,0.028
406.53201,-2.55E-04,0.028
406.60501,-2.82E-04,0.028
406.66599,-2.44E-04,0.028
406.72699,-2.44E-04,0.028
406.80499,-2.58E-04,0.028
406.87399,-2.46E-04,0.028
406.93799,-2.32E-04,0.028
407.004,-2.19E-04,0.028
407.07001,-2.23E-04,0.028
407.142,-2.04E-04,0.028
407.211,-2.07E-04,0.028
407.27802,-2.32E-04,0.028
407.35001,-2.86E-04,0.028
407.40601,-2.81E-04,0.028
407.48001,-2.28E-04,0.028
407.54401,-2.31E-04,0.028
407.61899,-2.37E-04,0.028
407.67899,-2.34E-04,0.028
407.745,-2.40E-04,0.028
407.811,-2.44E-04,0.028
407.88699,-2.34E-04,0.028
407.94299,-2.28E-04,0.028
408.00101,-2.23E-04,0.028
408.06799,-1.88E-04,0.028
408.14099,-1.98E-04,0.028
408.20901,-2.16E-04,0.028
408.26801,-2.27E-04,0.028
408.33899,-2.03E-04,0.028
408.401,-1.95E-04,0.028
408.47501,-2.10E-04,0.028
408.54199,-2.52E-04,0.028
408.612,-2.39E-04,0.028
408.67899,-2.40E-04,0.028
408.745,-2.62E-04,0.028
408.811,-2.49E-04,0.028
408.88199,-2.42E-04,0.028
408.95001,-2.45E-04,0.028
409.01099,-2.41E-04,0.028
409.07901,-2.32E-04,0.028
409.14401,-2.18E-04,0.028
409.21201,-2.21E-04,0.028
409.272,-2.26E-04,0.028
409.33899,-2.25E-04,0.028
409.41501,-2.27E-04,0.028
409.47101,-2.40E-04,0.028
409.54001,-2.40E-04,0.028
409.60999,-2.46E-04,0.028
409.67899,-2.46E-04,0.028
409.74399,-2.37E-04,0.028
409.814,-2.59E-04,0.028
409.88199,-2.55E-04,0.028
409.948,-2.58E-04,0.028
410.01901,-2.61E-04,0.028
410.08499,-2.46E-04,0.028
410.14401,-2.28E-04,0.028
410.20801,-2.28E-04,0.028
410.276,-2.26E-04,0.028
410.34399,-2.27E-04,0.028
410.414,-2.33E-04,0.028
410.479,-2.37E-04,0.028
410.543,-2.35E-04,0.028
410.608,-2.21E-04,0.028
410.67801,-2.46E-04,0.028
410.746,-2.54E-04,0.028
410.80899,-2.49E-04,0.028
410.875,-2.58E-04,0.028
410.94101,-2.49E-04,0.028
411.00601,-2.51E-04,0.028
411.07101,-2.46E-04,0.028
411.13901,-2.35E-04,0.028
411.20599,-2.19E-04,0.028
411.26999,-2.30E-04,0.028
411.33701,-2.28E-04,0.028
411.40601,-2.31E-04,0.028
411.46899,-2.33E-04,0.028
411.534,-2.25E-04,0.028
411.60101,-2.41E-04,0.028
411.67001,-2.44E-04,0.028
411.73499,-2.48E-04,0.028
411.80499,-2.52E-04,0.028
411.862,-2.63E-04,0.028
411.936,-2.70E-04,0.028
412.009,-2.49E-04,0.028
412.06601,-2.61E-04,0.028
412.138,-2.52E-04,0.028
412.20499,-2.18E-04,0.028
412.26801,-2.02E-04,0.028
412.34698,-2.16E-04,0.028
412.409,-2.25E-04,0.028
412.48499,-2.34E-04,0.028
412.54599,-2.27E-04,0.028
412.616,-2.42E-04,0.028
412.67499,-2.55E-04,0.028
412.74701,-2.52E-04,0.028
412.80899,-2.42E-04,0.028
412.87701,-2.42E-04,0.028
412.94199,-2.49E-04,0.028
413.01099,-2.61E-04,0.028
413.07599,-2.63E-04,0.028
413.151,-2.53E-04,0.028
413.21701,-2.61E-04,0.028
413.27701,-2.58E-04,0.028
413.34201,-2.40E-04,0.028
413.41199,-2.31E-04,0.028
