T,Delta,pO2
543.01099,-5.89E-05,0.075
543.08398,-2.16E-05,0.075
543.14398,-5.07E-05,0.075
543.21503,-8.11E-05,0.075
543.276,-7.06E-05,0.075
543.34601,-6.36E-05,0.075
543.40503,-5.07E-05,0.075
543.47302,-6.71E-05,0.075
543.54199,-7.52E-05,0.075
543.61102,-6.59E-05,0.075
543.67499,-5.31E-05,0.075
543.73901,-5.89E-05,0.075
543.80701,-5.31E-05,0.075
543.87598,-2.86E-05,0.075
543.94598,-5.60E-07,0.075
544.00897,-2.16E-05,0.075
544.078,-6.12E-05,0.075
544.14502,-7.64E-05,0.075
544.21503,-6.71E-05,0.075
544.27899,-6.59E-05,0.075
544.34399,-6.71E-05,0.075
544.40399,-8.57E-05,0.075
544.47601,-8.22E-05,0.075
544.53699,-3.09E-05,0.075
544.61798,-5.42E-05,0.075
544.67297,-7.76E-05,0.075
544.73901,-7.64E-05,0.075
544.80402,-7.87E-05,0.075
544.86603,-3.91E-05,0.075
544.93799,-5.19E-05,0.075
545.008,-5.54E-05,0.075
545.07501,-6.24E-05,0.075
545.14301,-6.71E-05,0.075
545.203,-7.06E-05,0.075
545.27698,-9.62E-05,0.075
545.33899,-7.87E-05,0.075
545.41199,-6.01E-05,0.075
545.47699,-4.61E-05,0.075
545.53601,-4.96E-05,0.075
545.60699,-4.26E-05,0.075
545.66998,-4.14E-05,0.075
545.73901,-8.34E-05,0.075
545.80298,-9.04E-05,0.075
545.87598,-3.67E-05,0.075
545.93903,-5.19E-05,0.075
545.99402,-8.46E-05,0.075
546.06897,-7.29E-05,0.075
546.14203,-8.46E-05,0.075
546.21198,-9.86E-05,0.075
546.27802,-8.57E-05,0.075
546.33899,-6.12E-05,0.075
546.39697,-4.84E-05,0.075
546.46399,-7.29E-05,0.075
546.53302,-5.89E-05,0.075
546.59601,-4.84E-05,0.075
546.67798,-4.84E-05,0.075
546.74298,-4.61E-05,0.075
546.79797,-4.61E-05,0.075
546.86298,-6.01E-05,0.075
546.93402,-7.41E-05,0.075
547.00201,-7.52E-05,0.075
547.06598,-6.94E-05,0.075
547.12903,-8.22E-05,0.075
547.19098,-7.99E-05,0.075
547.26202,-3.67E-05,0.075
547.33502,-5.19E-05,0.075
547.39398,-2.51E-05,0.075
547.46399,-6.36E-05,0.075
547.539,-8.22E-05,0.075
547.59399,-3.32E-05,0.075
547.659,-2.74E-05,0.075
547.72998,-2.39E-05,0.075
547.797,-6.01E-05,0.075
547.85901,-9.39E-05,0.075
547.92603,-7.06E-05,0.075
547.98602,-4.14E-05,0.075
548.06,-9.04E-05,0.075
548.13501,-1.18E-04,0.075
548.19098,-1.39E-04,0.075
548.26001,-8.81E-05,0.075
548.33398,-7.52E-05,0.075
548.40002,-7.64E-05,0.075
548.46198,-6.71E-05,0.075
548.52301,-2.62E-05,0.075
548.59698,-3.21E-05,0.075
548.651,-1.57E-05,0.075
548.72498,-2.86E-05,0.075
548.79303,-9.97E-05,0.075
548.86499,-9.39E-05,0.075
548.92603,-7.99E-05,0.075
548.99103,-7.06E-05,0.075
549.06299,-4.02E-05,0.075
549.13098,-7.41E-05,0.075
549.19598,-1.07E-04,0.075
549.26398,-1.08E-04,0.075
549.33398,-8.22E-05,0.075
549.396,-6.71E-05,0.075
549.46301,-4.84E-05,0.075
549.52399,-3.09E-05,0.075
549.59302,-3.09E-05,0.075
549.66101,-3.09E-05,0.075
549.724,-2.16E-05,0.075
549.79901,-6.12E-05,0.075
549.87,-7.52E-05,0.075
549.93201,-6.71E-05,0.075
550.00299,-7.17E-05,0.075
550.07098,-6.94E-05,0.075
550.13397,-7.64E-05,0.075
550.20398,-9.16E-05,0.075
550.27399,-7.87E-05,0.075
550.34497,-4.02E-05,0.075
550.41199,2.39E-05,0.075
550.47803,-1.22E-05,0.075
550.54602,-2.97E-05,0.075
550.62097,-6.36E-05,0.075
550.68701,-6.12E-05,0.075
550.755,-8.46E-05,0.075
550.82098,-7.87E-05,0.075
550.89398,-7.64E-05,0.075
550.96301,-7.87E-05,0.075
551.03101,-8.57E-05,0.075
551.10602,-8.22E-05,0.075
551.159,-3.09E-05,0.075
551.237,-2.74E-05,0.075
551.29199,-5.07E-05,0.075
551.36401,-8.57E-05,0.075
551.42902,-8.46E-05,0.075
551.49597,-7.52E-05,0.075
551.57202,-6.71E-05,0.075
551.63599,-6.94E-05,0.075
551.70898,-3.32E-05,0.075
551.76703,-3.56E-05,0.075
551.83197,-7.76E-05,0.075
551.89899,-7.41E-05,0.075
551.97101,-6.71E-05,0.075
552.034,-6.71E-05,0.075
552.104,-5.66E-05,0.075
552.16699,-7.52E-05,0.075
552.23499,-6.01E-05,0.075
552.30298,-7.87E-05,0.075
552.375,-8.81E-05,0.075
552.43103,-4.84E-05,0.075
552.505,5.66E-05,0.075
552.56897,-2.74E-04,0.075
552.63098,-6.59E-05,0.075
552.70502,-5.66E-05,0.075
552.758,-4.84E-05,0.075
552.82898,-6.71E-05,0.075
552.89502,-6.12E-05,0.075
552.96198,-1.73E-06,0.075
553.03302,-4.72E-05,0.075
553.09998,-9.04E-05,0.075
553.16498,-9.74E-05,0.075
553.23199,-7.87E-05,0.075
553.29303,-6.71E-05,0.075
553.36298,-4.14E-05,0.075
553.42999,-9.89E-06,0.075
553.49799,-3.67E-05,0.075
553.56702,-5.07E-05,0.075
553.63,-6.36E-05,0.075
553.69702,-6.59E-05,0.075
553.76599,-3.09E-05,0.075
553.83099,-4.02E-05,0.075
553.90198,-4.02E-05,0.075
553.97302,-4.14E-05,0.075
554.03003,-6.24E-05,0.075
554.10199,-7.29E-05,0.075
554.16602,-5.77E-05,0.075
554.229,-6.36E-05,0.075
554.29401,-6.71E-05,0.075
554.36102,-4.26E-05,0.075
554.43201,-4.84E-05,0.075
554.48297,-8.81E-05,0.075
554.54901,-2.51E-05,0.075
554.60999,-5.31E-05,0.075
554.66998,-5.77E-05,0.075
554.72601,-6.24E-05,0.075
554.78802,-3.91E-05,0.075
554.84698,-4.02E-05,0.075
554.909,-7.06E-05,0.075
554.966,-1.09E-04,0.075
555.03802,-7.99E-05,0.075
555.10101,-2.51E-05,0.075
555.17297,-4.02E-05,0.075
555.23401,-6.71E-05,0.075
555.30701,-3.67E-05,0.075
555.37299,-2.16E-05,0.075
555.44501,-5.42E-05,0.075
555.513,-6.71E-05,0.075
555.57397,-6.94E-05,0.075
555.646,-6.82E-05,0.075
555.71899,-4.61E-05,0.075
555.77899,-3.32E-05,0.075
555.85901,-3.67E-05,0.075
555.92902,-4.26E-05,0.075
555.98999,-8.57E-05,0.075
556.05798,-4.02E-05,0.075
556.138,-8.73E-06,0.075
556.21002,-2.51E-05,0.075
556.26703,-2.39E-05,0.075
556.33698,-3.21E-05,0.075
556.41199,-5.89E-05,0.075
556.474,-3.21E-05,0.075
556.54901,-4.49E-05,0.075
556.61401,-7.87E-05,0.075
556.67798,-8.46E-05,0.075
556.74902,-8.46E-05,0.075
556.82098,-8.81E-05,0.075
556.87598,-9.74E-05,0.075
556.94299,-8.11E-05,0.075
557.01202,-7.64E-05,0.075
557.07898,-6.94E-05,0.075
557.138,-1.81E-05,0.075
557.20203,-2.51E-05,0.075
557.26703,-5.77E-05,0.075
557.341,-4.02E-05,0.075
557.40002,-2.74E-05,0.075
557.46698,-5.31E-05,0.075
557.53601,-6.82E-05,0.075
557.60199,-8.92E-05,0.075
557.66699,-8.92E-05,0.075
557.73999,-5.42E-05,0.075
557.80603,-5.54E-05,0.075
557.87299,-4.49E-05,0.075
557.93903,-5.19E-05,0.075
558.005,-4.37E-05,0.075
558.06799,-5.42E-05,0.075
558.14001,-7.52E-05,0.075
558.211,-4.14E-05,0.075
558.276,-4.02E-05,0.075
558.341,-4.37E-05,0.075
558.41302,-4.02E-05,0.075
558.47699,-6.59E-05,0.075
558.54303,-1.14E-04,0.075
558.61603,-1.03E-04,0.075
558.67999,-8.22E-05,0.075
558.74402,-7.52E-05,0.075
558.81299,-6.71E-05,0.075
558.88098,-6.82E-05,0.075
558.94,-6.01E-05,0.075
559.01099,-6.36E-05,0.075
559.07501,-4.72E-05,0.075
559.13702,-4.02E-05,0.075
559.20697,-3.56E-05,0.075
559.276,-2.86E-05,0.075
559.33801,-4.49E-05,0.075
559.40503,-4.96E-05,0.075
559.46802,-7.41E-05,0.075
559.53497,-9.16E-05,0.075
559.59698,-5.42E-05,0.075
559.66498,-7.64E-05,0.075
559.72498,-8.81E-05,0.075
559.789,-6.36E-05,0.075
559.86603,-4.61E-05,0.075
559.93701,-4.02E-05,0.075
560.01001,-3.32E-05,0.075
560.078,-3.32E-05,0.075
560.14301,-3.56E-05,0.075
560.20099,-5.19E-05,0.075
560.27002,-4.84E-05,0.075
560.33099,-4.26E-05,0.075
560.40601,-3.09E-05,0.075
560.47302,-3.32E-05,0.075
560.54602,-1.10E-04,0.075
560.586,-8.11E-05,0.075
560.66901,-8.46E-05,0.075
560.73199,-9.16E-05,0.075
560.80298,-6.36E-05,0.075
560.86902,-6.94E-05,0.075
560.93298,-6.94E-05,0.075
561.00702,-6.71E-05,0.075
561.06598,-6.71E-05,0.075
561.125,-3.44E-05,0.075
561.19299,-2.39E-05,0.075
561.26001,-1.92E-05,0.075
561.33197,1.23E-05,0.075
561.39502,-2.74E-05,0.075
561.46198,-1.09E-04,0.075
561.52698,-1.04E-04,0.075
561.59802,-6.59E-05,0.075
561.65997,-5.42E-05,0.075
561.72601,-7.76E-05,0.075
561.79199,-6.01E-05,0.075
561.862,-4.14E-05,0.075
561.93298,-5.89E-05,0.075
562,-6.82E-05,0.075
562.05902,-5.54E-05,0.075
562.12402,-6.47E-05,0.075
562.19598,-6.47E-05,0.075
562.25897,-4.02E-05,0.075
562.32501,-6.71E-05,0.075
562.39099,-5.77E-05,0.075
562.45599,-1.92E-05,0.075
562.53101,-3.09E-05,0.075
562.59802,-4.26E-05,0.075
562.66302,-5.19E-05,0.075
562.73798,-7.52E-05,0.075
562.80603,-6.36E-05,0.075
562.86902,-4.61E-05,0.075
562.93799,-4.72E-05,0.075
563.00098,-5.54E-05,0.075
563.06201,-3.09E-05,0.075
563.13501,-4.06E-06,0.075
563.19897,-3.09E-05,0.075
563.26202,-2.27E-05,0.075
563.336,-1.11E-05,0.075
563.38702,-3.79E-05,0.075
563.46301,-4.96E-05,0.075
563.53003,-7.29E-05,0.075
563.59497,-6.94E-05,0.075
563.66803,-6.82E-05,0.075
563.72302,-6.36E-05,0.075
563.79602,-5.77E-05,0.075
563.862,6.94E-05,0.075
563.92798,9.63E-05,0.075
564.00201,-4.02E-05,0.075
564.06201,-6.36E-05,0.075
564.12903,-7.29E-05,0.075
564.19897,-1.35E-04,0.075
564.26001,-6.36E-05,0.075
564.32599,-6.12E-05,0.075
564.39203,-4.61E-05,0.075
564.46802,-2.51E-05,0.075
564.52698,-5.77E-05,0.075
564.591,-5.89E-05,0.075
564.65997,-4.61E-05,0.075
564.72302,-4.96E-05,0.075
564.78601,-3.79E-05,0.075
564.85999,-2.97E-05,0.075
564.92401,-5.42E-05,0.075
564.98798,-7.06E-05,0.075
565.04901,-5.77E-05,0.075
565.11102,-2.16E-05,0.075
565.18103,9.94E-06,0.075
565.24103,6.44E-06,0.075
565.30902,-3.67E-05,0.075
565.37598,-6.71E-05,0.075
565.44299,-6.94E-05,0.075
565.508,-3.79E-05,0.075
565.57703,5.19E-05,0.075
565.633,-4.72E-05,0.075
565.703,-8.46E-05,0.075
565.77301,-6.01E-05,0.075
565.83698,-5.19E-05,0.075
565.90698,-5.66E-05,0.075
565.96198,-5.31E-05,0.075
566.03699,-5.07E-05,0.075
566.09802,-5.54E-05,0.075
566.16498,1.77E-06,0.075
566.22101,-3.09E-05,0.075
566.29901,-7.29E-05,0.075
566.36902,-4.49E-05,0.075
566.43201,-2.16E-05,0.075
566.49701,-1.92E-05,0.075
566.55902,-5.19E-05,0.075
566.63,-1.06E-04,0.075
566.70001,-5.19E-05,0.075
566.75897,-4.84E-05,0.075
566.83301,-3.79E-05,0.075
566.89502,-3.21E-05,0.075
566.95398,-4.96E-05,0.075
567.034,-8.11E-05,0.075
567.09302,-3.56E-05,0.075
567.16199,-1.57E-05,0.075
567.23199,-1.69E-05,0.075
567.29199,-9.89E-06,0.075
567.35199,-4.61E-05,0.075
567.42902,-1.01E-04,0.075
567.50098,-3.32E-05,0.075
567.56201,-2.51E-05,0.075
567.63397,1.23E-05,0.075
567.69501,2.63E-05,0.075
567.76099,-3.79E-05,0.075
567.83698,-5.42E-05,0.075
567.89899,-7.87E-05,0.075
567.96503,-8.69E-05,0.075
568.03101,-6.71E-05,0.075
568.09698,-4.06E-06,0.075
568.16199,-5.60E-07,0.075
568.23297,-4.02E-05,0.075
568.29797,-6.94E-05,0.075
568.35699,-7.87E-05,0.075
568.42798,-7.06E-05,0.075
568.48199,-2.39E-05,0.075
568.55103,-1.69E-05,0.075
568.61798,-7.41E-05,0.075
568.68597,-6.36E-05,0.075
568.74597,-2.74E-05,0.075
568.81,-6.12E-05,0.075
568.88501,-7.41E-05,0.075
568.95502,-4.26E-05,0.075
569.01599,-6.39E-06,0.075
569.08197,1.11E-05,0.075
569.15002,-5.23E-06,0.075
569.22998,-5.77E-05,0.075
569.289,-7.87E-05,0.075
569.35602,-5.54E-05,0.075
569.42603,-2.27E-05,0.075
569.48798,6.48E-05,0.075
569.552,-4.49E-05,0.075
569.617,-7.06E-05,0.075
569.68701,8.77E-06,0.075
569.75702,-2.74E-05,0.075
569.82703,-5.19E-05,0.075
569.88599,-6.12E-05,0.075
569.948,-8.81E-05,0.075
570.013,-8.22E-05,0.075
570.08002,-9.39E-05,0.075
570.14502,-5.77E-05,0.075
570.22101,-8.69E-05,0.075
570.27399,-7.87E-05,0.075
570.34302,-7.64E-05,0.075
570.409,-5.42E-05,0.075
570.479,-6.39E-06,0.075
570.54102,9.94E-06,0.075
570.604,-4.02E-05,0.075
570.66803,-6.36E-05,0.075
570.742,-6.12E-05,0.075
570.80499,-2.51E-05,0.075
570.86298,-4.02E-05,0.075
570.92297,-6.01E-05,0.075
570.99298,-7.76E-05,0.075
571.05701,-6.47E-05,0.075
571.12,-2.16E-05,0.075
571.18799,-4.26E-05,0.075
571.24902,-7.29E-05,0.075
571.31,-6.94E-05,0.075
571.37402,-6.71E-05,0.075
571.44,-5.31E-05,0.075
571.5,-5.07E-05,0.075
571.57397,-6.47E-05,0.075
571.63898,-5.07E-05,0.075
571.69897,-4.26E-05,0.075
571.76202,-3.67E-05,0.075
571.82098,-3.21E-05,0.075
571.87799,-1.34E-05,0.075
571.94702,-1.22E-05,0.075
572.013,-5.23E-06,0.075
572.08301,-5.54E-05,0.075
572.15399,-1.57E-05,0.075
572.22198,-5.42E-05,0.075
572.28699,-7.52E-05,0.075
572.35699,-6.94E-05,0.075
572.427,-3.91E-05,0.075
572.49799,-2.97E-05,0.075
572.57001,-3.91E-05,0.075
572.638,-3.09E-05,0.075
572.71301,-3.21E-05,0.075
572.78101,-3.67E-05,0.075
572.84698,-5.19E-05,0.075
572.914,-5.89E-05,0.075
572.99402,-7.17E-05,0.075
573.06299,-8.81E-05,0.075
573.13098,-9.86E-05,0.075
573.19897,-5.89E-05,0.075
573.26898,-4.26E-05,0.075
573.32898,-5.77E-05,0.075
573.40002,-2.51E-05,0.075
573.46399,-4.14E-05,0.075
573.53998,-6.71E-05,0.075
573.59802,-5.60E-07,0.075
573.66602,-6.71E-05,0.075
573.729,-7.41E-05,0.075
573.79797,-5.19E-05,0.075
573.854,-4.61E-05,0.075
573.92798,-4.37E-05,0.075
573.98798,-4.72E-05,0.075
574.052,-4.72E-05,0.075
574.11603,-6.24E-05,0.075
574.17902,-4.37E-05,0.075
574.245,-1.92E-05,0.075
574.30902,-3.32E-05,0.075
574.38,-5.54E-05,0.075
574.448,9.86E-05,0.075
574.51398,-9.04E-05,0.075
574.57703,-1.87E-04,0.075
574.64099,-1.76E-04,0.075
574.71198,-5.31E-05,0.075
574.776,-4.02E-05,0.075
574.84497,-3.56E-05,0.075
574.91602,-2.04E-05,0.075
574.979,-4.26E-05,0.075
575.04602,-1.22E-04,0.075
575.11102,-8.69E-05,0.075
575.177,-4.26E-05,0.075
575.24103,-4.49E-05,0.075
575.30701,-4.61E-05,0.075
575.37402,-3.91E-05,0.075
575.44,-2.39E-05,0.075
575.50598,-3.91E-05,0.075
575.57599,-3.09E-05,0.075
575.64203,-4.06E-06,0.075
575.70697,-5.23E-06,0.075
575.76099,-4.26E-05,0.075
575.82898,-2.74E-05,0.075
575.90302,-1.92E-05,0.075
575.96198,-1.01E-04,0.075
576.03003,-6.82E-05,0.075
576.09198,-6.12E-05,0.075
576.15698,-5.31E-05,0.075
576.22302,-3.32E-05,0.075
576.28802,-2.74E-05,0.075
576.35498,-2.39E-05,0.075
576.41803,-3.56E-05,0.075
576.48401,-2.51E-05,0.075
576.54199,-3.09E-05,0.075
576.60797,-6.39E-06,0.075
576.67603,-1.69E-05,0.075
576.74799,-7.29E-05,0.075
576.81799,-7.06E-05,0.075
576.87903,-6.94E-05,0.075
576.94501,-7.06E-05,0.075
577.01599,-5.66E-05,0.075
577.07898,-5.60E-07,0.075
577.14099,1.11E-04,0.075
577.21198,7.53E-05,0.075
577.28003,-1.39E-04,0.075
577.34497,-1.62E-04,0.075
577.41199,-6.94E-05,0.075
577.48297,-6.94E-05,0.075
577.54401,-6.12E-05,0.075
577.617,-1.57E-05,0.075
577.69,-1.46E-05,0.075
577.75897,-1.34E-05,0.075
577.823,-3.67E-05,0.075
577.89801,-4.61E-05,0.075
577.95599,-3.67E-05,0.075
578.034,-3.67E-05,0.075
578.10999,-5.66E-05,0.075
578.17798,-7.87E-05,0.075
578.245,-4.96E-05,0.075
578.315,2.04E-05,0.075
578.38397,3.79E-05,0.075
578.45898,-1.92E-05,0.075
578.52399,-6.94E-05,0.075
578.59003,-7.29E-05,0.075
578.66498,-8.22E-05,0.075
578.72699,-6.36E-05,0.075
578.79602,-5.19E-05,0.075
578.86102,-5.19E-05,0.075
578.935,-4.61E-05,0.075
579.00299,1.69E-05,0.075
579.06299,3.68E-05,0.075
579.13098,-1.09E-04,0.075
579.19702,-5.19E-05,0.075
579.25897,-4.61E-05,0.075
579.32599,-4.02E-05,0.075
579.39398,-1.22E-05,0.075
579.461,-5.77E-05,0.075
579.53101,-4.02E-05,0.075
579.59802,-2.97E-05,0.075
579.65601,-1.34E-05,0.075
579.71698,-2.97E-05,0.075
579.79199,-4.61E-05,0.075
579.854,7.61E-06,0.075
579.91998,1.58E-05,0.075
579.98401,-1.30E-04,0.075
580.06403,-1.45E-04,0.075
580.12799,-1.16E-04,0.075
580.18201,-3.91E-05,0.075
580.26703,2.39E-05,0.075
580.33197,-3.21E-05,0.075
580.39801,-2.62E-05,0.075
580.46399,-4.02E-05,0.075
580.52698,-3.09E-05,0.075
580.59802,5.27E-06,0.075
580.66498,1.77E-06,0.075
580.73102,2.28E-05,0.075
580.79901,2.16E-05,0.075
580.86401,-3.09E-05,0.075
580.91803,-7.87E-05,0.075
580.99402,-9.97E-05,0.075
581.05701,-8.34E-05,0.075
581.13098,-5.66E-05,0.075
581.19501,-4.84E-05,0.075
581.25897,-6.71E-05,0.075
581.32501,-3.09E-05,0.075
581.39099,-6.39E-06,0.075
581.45599,-2.27E-05,0.075
581.526,-2.62E-05,0.075
581.59601,-3.91E-05,0.075
581.66199,-1.69E-05,0.075
581.73199,-9.89E-06,0.075
581.79498,-1.22E-05,0.075
581.85999,-3.67E-05,0.075
581.92401,-5.42E-05,0.075
581.995,-8.22E-05,0.075
582.06201,-3.79E-05,0.075
582.12701,-4.06E-06,0.075
582.198,-1.81E-05,0.075
582.26099,-4.02E-05,0.075
582.33398,-6.12E-05,0.075
582.40698,-5.07E-05,0.075
582.48401,-2.51E-05,0.075
582.54102,1.23E-05,0.075
582.60101,-8.22E-05,0.075
582.67798,-4.61E-05,0.075
582.73499,-2.16E-05,0.075
582.81,-4.49E-05,0.075
582.86902,-5.66E-05,0.075
582.94098,-5.77E-05,0.075
583.00897,-4.84E-05,0.075
583.07397,-4.14E-05,0.075
583.14398,-5.19E-05,0.075
583.216,-7.41E-05,0.075
583.27899,-6.82E-05,0.075
583.341,-2.86E-05,0.075
583.40601,-3.56E-05,0.075
583.47601,-3.79E-05,0.075
583.534,-3.09E-05,0.075
583.61102,-5.60E-07,0.075
583.67902,5.66E-05,0.075
583.74298,-1.22E-05,0.075
583.815,-3.32E-05,0.075
583.88397,-5.77E-05,0.075
583.93903,-7.99E-05,0.075
584.01202,-7.52E-05,0.075
584.08698,-9.74E-05,0.075
584.159,-4.61E-05,0.075
584.21802,-2.51E-05,0.075
584.28302,-3.32E-05,0.075
584.35199,3.33E-05,0.075
584.41998,-2.97E-05,0.075
584.48297,-4.61E-05,0.075
584.54797,-4.14E-05,0.075
584.61102,1.11E-05,0.075
584.67999,-3.32E-05,0.075
584.75403,-6.39E-06,0.075
584.81,-5.19E-05,0.075
584.87799,-6.24E-05,0.075
584.95599,-6.47E-05,0.075
585.02802,-5.42E-05,0.075
585.08502,-4.26E-05,0.075
585.15002,-5.19E-05,0.075
585.21899,2.76E-04,0.075
585.289,-4.06E-06,0.075
585.354,-1.99E-04,0.075
585.414,-1.22E-05,0.075
585.479,-7.06E-05,0.075
585.54303,-1.77E-04,0.075
585.60498,-8.11E-05,0.075
585.67102,-4.61E-05,0.075
585.737,-5.77E-05,0.075
585.80298,-3.67E-05,0.075
585.86298,6.07E-07,0.075
585.92902,-7.64E-05,0.075
585.98999,-1.03E-04,0.075
586.05603,-8.46E-05,0.075
586.12299,-2.51E-05,0.075
586.19,-2.86E-05,0.075
586.25098,-2.62E-05,0.075
586.31598,-1.92E-05,0.075
586.37903,-5.23E-06,0.075
586.453,-5.60E-07,0.075
586.51599,-4.49E-05,0.075
586.58197,-4.61E-05,0.075
586.64398,-4.06E-06,0.075
586.703,-9.74E-05,0.075
586.77698,-5.89E-05,0.075
586.84302,-4.02E-05,0.075
586.896,-4.02E-05,0.075
586.96399,-7.17E-05,0.075
587.02698,-7.76E-05,0.075
587.09003,-1.81E-05,0.075
587.15698,-1.57E-05,0.075
587.21503,-2.62E-05,0.075
587.28802,-5.19E-05,0.075
587.349,-2.16E-05,0.075
587.42401,-7.56E-06,0.075
587.47803,-2.04E-05,0.075
587.54602,-2.16E-05,0.075
587.60199,-2.97E-05,0.075
587.66998,1.11E-05,0.075
587.737,5.27E-06,0.075
587.79602,6.13E-05,0.075
587.86298,-7.64E-05,0.075
587.92902,-1.51E-04,0.075
587.99799,-1.65E-04,0.075
588.05499,-9.97E-05,0.075
588.13098,-9.16E-05,0.075
588.20203,-5.31E-05,0.075
588.27197,-3.56E-05,0.075
588.33197,-1.22E-05,0.075
588.40302,-8.73E-06,0.075
588.47101,-2.89E-06,0.075
588.53699,-5.31E-05,0.075
588.58698,5.27E-06,0.075
588.66498,4.11E-06,0.075
588.72998,3.56E-05,0.075
588.79401,-1.46E-05,0.075
588.86102,-1.07E-04,0.075
588.92401,-6.47E-05,0.075
589,-2.16E-05,0.075
589.06201,-5.89E-05,0.075
589.12598,-8.69E-05,0.075
589.18903,-4.61E-05,0.075
589.25598,2.51E-05,0.075
589.32001,-4.49E-05,0.075
589.38397,-6.71E-05,0.075
589.45502,-6.39E-06,0.075
589.52002,2.98E-05,0.075
589.58398,9.94E-06,0.075
589.65399,-6.94E-05,0.075
589.71899,-4.49E-05,0.075
589.784,-2.86E-05,0.075
589.84698,-5.42E-05,0.075
589.91302,-5.07E-05,0.075
589.98602,-5.31E-05,0.075
590.05298,-9.97E-05,0.075
590.12097,-6.12E-05,0.075
590.18701,-2.16E-05,0.075
590.25,-2.04E-05,0.075
590.32397,-5.19E-05,0.075
590.39398,-6.47E-05,0.075
590.46002,-1.22E-05,0.075
590.52301,-6.39E-06,0.075
590.58099,-1.92E-05,0.075
590.65198,-1.92E-05,0.075
590.71997,-4.06E-06,0.075
590.784,-2.86E-05,0.075
590.84497,-6.47E-05,0.075
590.91498,-6.36E-05,0.075
590.98401,-6.71E-05,0.075
591.052,-9.16E-05,0.075
591.10901,-5.23E-06,0.075
591.18402,-2.16E-05,0.075
591.25201,-3.32E-05,0.075
591.31299,3.44E-05,0.075
591.38501,1.30E-04,0.075
591.45001,5.66E-05,0.075
591.52002,-6.39E-06,0.075
591.58801,-2.97E-05,0.075
591.65399,-7.41E-05,0.075
591.71503,-7.52E-05,0.075
591.78998,-9.39E-05,0.075
591.86401,-4.61E-05,0.075
591.91699,-2.39E-05,0.075
591.98999,-4.26E-05,0.075
592.052,-1.48E-04,0.075
592.117,-2.18E-04,0.075
592.18298,-1.48E-04,0.075
592.24597,-5.19E-05,0.075
592.31097,-5.77E-05,0.075
592.38,-2.16E-05,0.075
592.44098,3.09E-05,0.075
592.49701,-5.23E-06,0.075
592.565,-1.46E-05,0.075
592.633,-2.62E-05,0.075
592.70099,-5.89E-05,0.075
592.758,-9.74E-05,0.075
592.82202,-9.39E-05,0.075
592.89697,-6.71E-05,0.075
592.95599,-7.29E-05,0.075
593.021,-5.66E-05,0.075
593.07898,-4.84E-05,0.075
593.14398,-4.61E-05,0.075
593.21698,-6.24E-05,0.075
593.28601,-7.64E-05,0.075
593.35101,-7.17E-05,0.075
593.422,5.27E-06,0.075
593.47601,-2.51E-05,0.075
593.552,-2.86E-05,0.075
593.61798,-1.34E-05,0.075
593.67999,-2.97E-05,0.075
593.75201,-4.61E-05,0.075
593.81799,-6.71E-05,0.075
593.89099,-8.46E-05,0.075
593.95599,8.23E-05,0.075
594.01898,-4.96E-05,0.075
594.08698,-1.01E-04,0.075
594.15698,-9.86E-05,0.075
594.21399,-5.66E-05,0.075
594.27802,1.11E-05,0.075
594.34497,1.77E-06,0.075
594.40698,6.07E-07,0.075
594.47198,-4.02E-05,0.075
594.53802,-5.42E-05,0.075
594.59399,-6.36E-05,0.075
594.67102,-2.74E-05,0.075
594.72498,-2.16E-05,0.075
594.79602,-6.39E-06,0.075
594.85901,-6.94E-05,0.075
594.92798,-7.17E-05,0.075
594.98602,-2.27E-05,0.075
595.05798,-1.92E-05,0.075
595.11401,-4.14E-05,0.075
595.18799,-4.84E-05,0.075
595.24402,-2.16E-05,0.075
595.31897,2.28E-05,0.075
595.36902,4.11E-06,0.075
595.44098,-3.32E-05,0.075
595.51501,-6.36E-05,0.075
595.578,-9.04E-05,0.075
595.638,-4.14E-05,0.075
595.71399,-2.86E-05,0.075
595.77698,-4.26E-05,0.075
595.83698,-1.24E-04,0.075
595.91302,-1.20E-04,0.075
595.979,-4.61E-05,0.075
596.04303,-6.94E-05,0.075
596.11298,-9.97E-05,0.075
596.17999,-9.27E-05,0.075
596.24298,-5.07E-05,0.075
596.30603,-2.74E-05,0.075
596.37201,1.52E-04,0.075
596.42798,-8.92E-05,0.075
596.50598,-1.02E-04,0.075
596.565,-1.09E-04,0.075
596.63702,-7.17E-05,0.075
596.71002,-5.42E-05,0.075
596.78302,-4.61E-05,0.075
596.841,-7.87E-05,0.075
596.91302,-8.22E-05,0.075
596.97699,-4.84E-05,0.075
597.05298,-4.26E-05,0.075
597.11298,-4.02E-05,0.075
597.18597,-5.60E-07,0.075
597.24298,8.77E-06,0.075
597.31799,-1.46E-05,0.075
597.38202,-4.49E-05,0.075
597.45398,-2.97E-05,0.075
597.51801,5.27E-06,0.075
597.58698,1.11E-05,0.075
597.65002,5.27E-06,0.075
597.71503,-4.84E-05,0.075
597.776,-9.62E-05,0.075
597.84601,-1.08E-04,0.075
597.91199,-7.52E-05,0.075
597.974,-6.71E-05,0.075
598.02502,-5.77E-05,0.075
598.09198,-4.96E-05,0.075
598.16901,-1.92E-05,0.075
598.23798,-5.60E-07,0.075
598.30103,-2.39E-05,0.075
