T,Delta,pO2
355.121,-9.00E-05,0.0087
355.177,-9.82E-05,0.0087
355.242,-9.82E-05,0.0087
355.31,-9.93E-05,0.0087
355.38199,-9.58E-05,0.0087
355.45401,-8.65E-05,0.0087
355.509,-6.90E-05,0.0087
355.582,-5.15E-05,0.0087
355.646,-4.22E-05,0.0087
355.70801,-4.33E-05,0.0087
355.77301,-4.45E-05,0.0087
355.84601,-4.45E-05,0.0087
355.91699,-5.03E-05,0.0087
355.97501,-7.13E-05,0.0087
356.04501,-9.70E-05,0.0087
356.112,-1.06E-04,0.0087
356.16901,-9.00E-05,0.0087
356.24899,-8.07E-05,0.0087
356.31299,-7.95E-05,0.0087
356.38501,-8.42E-05,0.0087
356.448,-8.42E-05,0.0087
356.51199,-8.65E-05,0.0087
356.58401,-9.00E-05,0.0087
356.65701,-9.35E-05,0.0087
356.71301,-9.58E-05,0.0087
356.78201,-9.58E-05,0.0087
356.849,-9.47E-05,0.0087
356.91299,-9.23E-05,0.0087
356.97699,-8.42E-05,0.0087
357.04401,-7.83E-05,0.0087
357.11401,-7.48E-05,0.0087
357.177,-7.72E-05,0.0087
357.24701,-7.83E-05,0.0087
357.31299,-7.72E-05,0.0087
357.38199,-7.95E-05,0.0087
357.461,-8.42E-05,0.0087
357.51001,-9.23E-05,0.0087
357.58099,-9.58E-05,0.0087
357.66101,-9.82E-05,0.0087
357.729,-9.58E-05,0.0087
357.78201,-9.35E-05,0.0087
357.85199,-9.00E-05,0.0087
357.931,-7.95E-05,0.0087
358,-6.78E-05,0.0087
358.06299,-6.08E-05,0.0087
358.13199,-6.32E-05,0.0087
358.203,-6.55E-05,0.0087
358.26501,-6.90E-05,0.0087
358.33099,-7.13E-05,0.0087
358.39801,-7.72E-05,0.0087
358.46399,-8.18E-05,0.0087
358.526,-8.65E-05,0.0087
358.59399,-9.23E-05,0.0087
358.664,-9.58E-05,0.0087
358.729,-9.70E-05,0.0087
358.79099,-9.93E-05,0.0087
358.86499,-9.93E-05,0.0087
358.927,-9.23E-05,0.0087
358.995,-7.02E-05,0.0087
359.06,-5.50E-05,0.0087
359.12201,-4.45E-05,0.0087
359.198,-5.03E-05,0.0087
359.259,-5.97E-05,0.0087
359.33301,-8.53E-05,0.0087
359.401,-1.05E-04,0.0087
359.46201,-1.13E-04,0.0087
359.534,-1.12E-04,0.0087
359.59698,-1.06E-04,0.0087
359.66599,-9.58E-05,0.0087
359.737,-8.30E-05,0.0087
359.797,-7.48E-05,0.0087
359.86401,-7.25E-05,0.0087
359.92999,-7.37E-05,0.0087
359.99301,-7.83E-05,0.0087
360.05701,-7.95E-05,0.0087
360.13599,-8.07E-05,0.0087
360.19,-7.25E-05,0.0087
360.26401,-7.02E-05,0.0087
360.32999,-7.13E-05,0.0087
360.40201,-7.13E-05,0.0087
360.46201,-7.37E-05,0.0087
360.539,-7.48E-05,0.0087
360.59799,-7.72E-05,0.0087
360.664,-7.60E-05,0.0087
360.73199,-7.48E-05,0.0087
360.79901,-7.83E-05,0.0087
360.86099,-8.18E-05,0.0087
360.935,-7.72E-05,0.0087
361.00601,-7.13E-05,0.0087
361.06601,-7.02E-05,0.0087
361.13101,-7.13E-05,0.0087
361.20001,-7.37E-05,0.0087
361.26599,-7.48E-05,0.0087
361.33801,-7.72E-05,0.0087
361.39099,-8.88E-05,0.0087
361.45901,-9.70E-05,0.0087
361.53799,-1.02E-04,0.0087
361.599,-9.70E-05,0.0087
361.66699,-8.88E-05,0.0087
361.733,-8.07E-05,0.0087
361.80301,-8.30E-05,0.0087
361.86801,-8.42E-05,0.0087
361.93201,-8.65E-05,0.0087
362.00101,-8.53E-05,0.0087
362.065,-8.42E-05,0.0087
362.133,-8.07E-05,0.0087
362.20001,-7.72E-05,0.0087
362.26599,-7.13E-05,0.0087
362.33801,-7.02E-05,0.0087
362.39499,-7.13E-05,0.0087
362.46899,-8.07E-05,0.0087
362.53299,-9.00E-05,0.0087
362.60001,-1.05E-04,0.0087
362.66901,-1.12E-04,0.0087
362.73599,-1.09E-04,0.0087
362.79401,-1.06E-04,0.0087
362.86401,-1.13E-04,0.0087
362.936,-1.22E-04,0.0087
363.01099,-1.24E-04,0.0087
363.073,-1.06E-04,0.0087
363.134,-7.83E-05,0.0087
363.20001,-5.62E-05,0.0087
363.267,-4.80E-05,0.0087
363.33801,-6.08E-05,0.0087
363.41199,-7.37E-05,0.0087
363.47299,-8.07E-05,0.0087
363.54001,-8.07E-05,0.0087
363.60901,-8.30E-05,0.0087
363.66501,-8.18E-05,0.0087
363.737,-8.53E-05,0.0087
363.797,-8.65E-05,0.0087
363.87,-8.88E-05,0.0087
363.93701,-8.88E-05,0.0087
364.00699,-8.88E-05,0.0087
364.07501,-8.53E-05,0.0087
364.14001,-8.18E-05,0.0087
364.20001,-7.83E-05,0.0087
364.27399,-8.18E-05,0.0087
364.34,-8.65E-05,0.0087
364.40799,-9.35E-05,0.0087
364.47501,-9.58E-05,0.0087
364.54001,-9.58E-05,0.0087
364.604,-9.00E-05,0.0087
364.67001,-8.42E-05,0.0087
364.73401,-7.48E-05,0.0087
364.789,-8.07E-05,0.0087
364.86301,-8.18E-05,0.0087
364.93399,-8.53E-05,0.0087
365.00201,-8.53E-05,0.0087
365.07401,-8.53E-05,0.0087
365.129,-8.53E-05,0.0087
365.203,-8.42E-05,0.0087
365.26999,-8.07E-05,0.0087
365.336,-7.48E-05,0.0087
365.41101,-7.02E-05,0.0087
365.474,-7.25E-05,0.0087
365.53699,-7.95E-05,0.0087
365.60901,-8.53E-05,0.0087
365.67599,-8.53E-05,0.0087
365.73999,-8.53E-05,0.0087
365.81299,-8.42E-05,0.0087
365.87601,-8.65E-05,0.0087
365.94299,-8.53E-05,0.0087
366.00299,-8.07E-05,0.0087
366.073,-7.60E-05,0.0087
366.14401,-7.13E-05,0.0087
366.21399,-6.90E-05,0.0087
366.27802,-6.90E-05,0.0087
366.336,-7.02E-05,0.0087
366.40302,-7.48E-05,0.0087
366.47601,-7.83E-05,0.0087
366.54099,-8.18E-05,0.0087
366.60999,-8.30E-05,0.0087
366.672,-8.53E-05,0.0087
366.72699,-8.65E-05,0.0087
366.79901,-8.77E-05,0.0087
366.879,-8.65E-05,0.0087
366.94101,-8.42E-05,0.0087
367.004,-8.30E-05,0.0087
367.07401,-7.83E-05,0.0087
367.14401,-7.48E-05,0.0087
367.21301,-7.13E-05,0.0087
367.272,-7.13E-05,0.0087
367.34399,-8.07E-05,0.0087
367.405,-9.00E-05,0.0087
367.46899,-9.00E-05,0.0087
367.53299,-8.65E-05,0.0087
367.608,-7.72E-05,0.0087
367.67499,-7.83E-05,0.0087
367.74399,-7.83E-05,0.0087
367.80701,-8.77E-05,0.0087
367.87201,-9.82E-05,0.0087
367.94299,-1.03E-04,0.0087
368.00201,-8.77E-05,0.0087
368.064,-6.67E-05,0.0087
368.13599,-5.73E-05,0.0087
368.20401,-5.85E-05,0.0087
368.27399,-6.20E-05,0.0087
368.34,-7.13E-05,0.0087
368.405,-8.30E-05,0.0087
368.47,-9.00E-05,0.0087
368.54501,-9.23E-05,0.0087
368.604,-9.47E-05,0.0087
368.677,-9.58E-05,0.0087
368.745,-1.01E-04,0.0087
368.81699,-1.09E-04,0.0087
368.87601,-1.08E-04,0.0087
368.944,-1.03E-04,0.0087
369.021,-9.70E-05,0.0087
369.07901,-9.12E-05,0.0087
369.15201,-8.42E-05,0.0087
369.20901,-7.02E-05,0.0087
369.272,-6.08E-05,0.0087
369.34201,-6.08E-05,0.0087
369.41,-6.78E-05,0.0087
369.47198,-8.42E-05,0.0087
369.53799,-9.70E-05,0.0087
369.60699,-1.02E-04,0.0087
369.66501,-1.05E-04,0.0087
369.74399,-1.05E-04,0.0087
369.80801,-1.02E-04,0.0087
369.875,-9.47E-05,0.0087
369.95099,-8.07E-05,0.0087
370.01001,-7.60E-05,0.0087
370.07101,-7.72E-05,0.0087
370.14999,-7.60E-05,0.0087
370.20001,-7.48E-05,0.0087
370.27899,-7.48E-05,0.0087
370.336,-7.48E-05,0.0087
370.41299,-7.60E-05,0.0087
370.478,-7.83E-05,0.0087
370.54001,-8.30E-05,0.0087
370.60901,-9.12E-05,0.0087
370.67801,-9.93E-05,0.0087
370.74899,-1.08E-04,0.0087
370.811,-1.11E-04,0.0087
370.87201,-1.11E-04,0.0087
370.944,-9.93E-05,0.0087
371.00601,-8.30E-05,0.0087
371.077,-7.37E-05,0.0087
371.138,-7.37E-05,0.0087
371.20401,-7.13E-05,0.0087
371.267,-6.67E-05,0.0087
371.34399,-6.43E-05,0.0087
371.41199,-6.90E-05,0.0087
371.478,-8.07E-05,0.0087
371.54199,-9.70E-05,0.0087
371.60501,-1.11E-04,0.0087
371.67001,-1.17E-04,0.0087
371.73199,-1.19E-04,0.0087
371.80399,-1.19E-04,0.0087
371.87201,-1.18E-04,0.0087
371.94501,-1.13E-04,0.0087
372.01099,-9.82E-05,0.0087
372.07599,-9.00E-05,0.0087
372.14401,-8.53E-05,0.0087
372.21399,-8.65E-05,0.0087
372.27899,-9.12E-05,0.0087
372.349,-9.70E-05,0.0087
372.41501,-9.93E-05,0.0087
372.47299,-9.93E-05,0.0087
372.54599,-9.58E-05,0.0087
372.61099,-9.93E-05,0.0087
372.677,-1.06E-04,0.0087
372.74399,-1.18E-04,0.0087
372.81201,-1.23E-04,0.0087
372.88199,-1.20E-04,0.0087
372.952,-1.13E-04,0.0087
373.01801,-9.93E-05,0.0087
373.09201,-9.12E-05,0.0087
373.14899,-8.18E-05,0.0087
373.21301,-7.83E-05,0.0087
373.28201,-7.25E-05,0.0087
373.34601,-7.02E-05,0.0087
373.42001,-7.13E-05,0.0087
373.479,-8.07E-05,0.0087
373.54501,-9.00E-05,0.0087
373.61099,-9.93E-05,0.0087
373.67999,-1.15E-04,0.0087
373.746,-1.23E-04,0.0087
373.815,-1.17E-04,0.0087
373.88101,-1.11E-04,0.0087
373.94501,-1.09E-04,0.0087
374.013,-1.05E-04,0.0087
374.07599,-9.70E-05,0.0087
374.14801,-9.12E-05,0.0087
374.21799,-8.88E-05,0.0087
374.272,-9.00E-05,0.0087
374.34698,-9.12E-05,0.0087
374.41699,-9.23E-05,0.0087
374.48199,-9.35E-05,0.0087
374.54501,-9.70E-05,0.0087
374.61401,-1.02E-04,0.0087
374.681,-1.06E-04,0.0087
374.755,-1.13E-04,0.0087
374.82199,-1.15E-04,0.0087
374.88101,-1.15E-04,0.0087
374.94501,-1.13E-04,0.0087
375.01199,-1.09E-04,0.0087
375.08301,-1.02E-04,0.0087
375.155,-9.00E-05,0.0087
375.20999,-8.30E-05,0.0087
375.27899,-7.48E-05,0.0087
375.336,-7.72E-05,0.0087
375.414,-8.30E-05,0.0087
375.48199,-9.58E-05,0.0087
375.548,-1.05E-04,0.0087
375.61301,-1.13E-04,0.0087
375.67999,-1.20E-04,0.0087
375.73599,-1.26E-04,0.0087
375.806,-1.25E-04,0.0087
375.87201,-1.20E-04,0.0087
375.94299,-1.13E-04,0.0087
376.01199,-1.05E-04,0.0087
376.07599,-9.93E-05,0.0087
376.13901,-9.23E-05,0.0087
376.21201,-9.00E-05,0.0087
376.272,-8.88E-05,0.0087
376.33499,-9.00E-05,0.0087
376.40601,-9.35E-05,0.0087
376.47501,-9.93E-05,0.0087
376.53699,-1.06E-04,0.0087
376.604,-1.16E-04,0.0087
376.664,-1.29E-04,0.0087
376.71701,-1.29E-04,0.0087
376.793,-1.20E-04,0.0087
376.86301,-1.10E-04,0.0087
376.93201,-1.06E-04,0.0087
376.99799,-1.08E-04,0.0087
377.06299,-1.02E-04,0.0087
377.12601,-9.35E-05,0.0087
377.203,-8.53E-05,0.0087
377.26199,-8.07E-05,0.0087
377.32199,-7.95E-05,0.0087
377.396,-8.42E-05,0.0087
377.46201,-9.35E-05,0.0087
377.521,-1.13E-04,0.0087
377.60101,-1.23E-04,0.0087
377.66,-1.32E-04,0.0087
377.728,-1.32E-04,0.0087
377.798,-1.33E-04,0.0087
377.86099,-1.32E-04,0.0087
377.93301,-1.32E-04,0.0087
378.00101,-1.27E-04,0.0087
378.06601,-1.17E-04,0.0087
378.12799,-9.93E-05,0.0087
378.207,-8.42E-05,0.0087
378.26901,-7.83E-05,0.0087
378.332,-8.30E-05,0.0087
378.401,-9.00E-05,0.0087
378.457,-9.58E-05,0.0087
378.534,-1.02E-04,0.0087
378.60001,-1.03E-04,0.0087
378.66699,-1.09E-04,0.0087
378.73001,-1.18E-04,0.0087
378.79099,-1.27E-04,0.0087
378.85699,-1.30E-04,0.0087
378.92499,-1.24E-04,0.0087
378.996,-1.09E-04,0.0087
379.07101,-9.82E-05,0.0087
379.12399,-8.07E-05,0.0087
379.19199,-7.13E-05,0.0087
379.263,-6.90E-05,0.0087
379.32001,-7.72E-05,0.0087
379.384,-9.00E-05,0.0087
379.46201,-1.02E-04,0.0087
379.52301,-1.01E-04,0.0087
379.58801,-1.02E-04,0.0087
379.65799,-1.06E-04,0.0087
379.724,-1.20E-04,0.0087
379.79501,-1.32E-04,0.0087
379.858,-1.38E-04,0.0087
379.92801,-1.20E-04,0.0087
380,-1.02E-04,0.0087
380.05899,-8.42E-05,0.0087
380.12601,-9.00E-05,0.0087
380.202,-9.23E-05,0.0087
380.26401,-9.35E-05,0.0087
380.33301,-9.47E-05,0.0087
380.39801,-9.12E-05,0.0087
380.46799,-9.47E-05,0.0087
380.53201,-1.04E-04,0.0087
380.604,-1.08E-04,0.0087
380.67401,-1.09E-04,0.0087
380.73499,-1.11E-04,0.0087
380.79901,-1.16E-04,0.0087
380.867,-1.26E-04,0.0087
380.93399,-1.25E-04,0.0087
380.99899,-1.20E-04,0.0087
381.06601,-1.11E-04,0.0087
381.13,-1.01E-04,0.0087
381.20099,-8.65E-05,0.0087
381.26801,-7.60E-05,0.0087
381.32999,-7.95E-05,0.0087
381.397,-9.35E-05,0.0087
381.46701,-1.06E-04,0.0087
381.52701,-1.13E-04,0.0087
381.59299,-1.20E-04,0.0087
381.66901,-1.33E-04,0.0087
381.728,-1.44E-04,0.0087
381.797,-1.41E-04,0.0087
381.85599,-1.37E-04,0.0087
381.92499,-1.37E-04,0.0087
381.991,-1.32E-04,0.0087
382.05499,-1.23E-04,0.0087
382.117,-1.15E-04,0.0087
382.18301,-1.13E-04,0.0087
382.255,-1.13E-04,0.0087
382.30701,-1.13E-04,0.0087
382.38199,-1.13E-04,0.0087
382.44901,-1.15E-04,0.0087
382.52301,-1.18E-04,0.0087
382.57401,-1.29E-04,0.0087
382.64499,-1.38E-04,0.0087
382.70401,-1.48E-04,0.0087
382.77802,-1.51E-04,0.0087
382.84601,-1.51E-04,0.0087
382.91901,-1.45E-04,0.0087
382.98001,-1.44E-04,0.0087
383.056,-1.43E-04,0.0087
383.12299,-1.43E-04,0.0087
383.18399,-1.39E-04,0.0087
383.25299,-1.30E-04,0.0087
383.30899,-1.20E-04,0.0087
383.37701,-1.19E-04,0.0087
383.439,-1.26E-04,0.0087
383.51599,-1.30E-04,0.0087
383.57101,-1.34E-04,0.0087
383.62701,-1.38E-04,0.0087
383.70099,-1.47E-04,0.0087
383.76501,-1.50E-04,0.0087
383.827,-1.48E-04,0.0087
383.89499,-1.39E-04,0.0087
383.96301,-1.30E-04,0.0087
384.02701,-1.20E-04,0.0087
384.08801,-1.23E-04,0.0087
384.16,-1.26E-04,0.0087
384.22699,-1.23E-04,0.0087
384.29099,-1.18E-04,0.0087
384.35699,-1.09E-04,0.0087
384.42801,-1.06E-04,0.0087
384.487,-1.08E-04,0.0087
384.55801,-1.18E-04,0.0087
384.621,-1.33E-04,0.0087
384.68301,-1.34E-04,0.0087
384.75299,-1.36E-04,0.0087
384.82101,-1.34E-04,0.0087
384.88699,-1.33E-04,0.0087
384.95499,-1.34E-04,0.0087
385.01999,-1.29E-04,0.0087
385.08899,-1.23E-04,0.0087
385.15701,-1.12E-04,0.0087
385.21399,-1.05E-04,0.0087
385.285,-9.93E-05,0.0087
385.349,-9.82E-05,0.0087
385.41199,-1.02E-04,0.0087
385.487,-1.10E-04,0.0087
385.556,-1.16E-04,0.0087
385.62399,-1.20E-04,0.0087
385.689,-1.26E-04,0.0087
385.745,-1.29E-04,0.0087
385.811,-1.36E-04,0.0087
385.88199,-1.34E-04,0.0087
385.94901,-1.29E-04,0.0087
386.022,-1.22E-04,0.0087
386.08301,-1.11E-04,0.0087
386.142,-1.05E-04,0.0087
386.20901,-9.82E-05,0.0087
386.29099,-9.23E-05,0.0087
386.34299,-9.00E-05,0.0087
386.418,-9.35E-05,0.0087
386.483,-1.04E-04,0.0087
386.543,-1.11E-04,0.0087
386.61499,-1.16E-04,0.0087
386.69,-1.17E-04,0.0087
386.74399,-1.22E-04,0.0087
386.81299,-1.25E-04,0.0087
386.88699,-1.29E-04,0.0087
386.95499,-1.31E-04,0.0087
387.00699,-1.32E-04,0.0087
387.06299,-1.31E-04,0.0087
387.13101,-1.22E-04,0.0087
387.215,-1.11E-04,0.0087
387.272,-9.82E-05,0.0087
387.332,-9.00E-05,0.0087
387.40701,-8.65E-05,0.0087
387.47198,-9.23E-05,0.0087
387.54401,-1.09E-04,0.0087
387.60901,-1.18E-04,0.0087
387.668,-1.25E-04,0.0087
387.741,-1.25E-04,0.0087
387.80499,-1.27E-04,0.0087
387.875,-1.29E-04,0.0087
387.93799,-1.29E-04,0.0087
388.01099,-1.32E-04,0.0087
388.065,-1.32E-04,0.0087
388.13901,-1.29E-04,0.0087
388.19699,-1.18E-04,0.0087
388.27701,-1.16E-04,0.0087
388.33499,-1.13E-04,0.0087
388.405,-1.18E-04,0.0087
388.46399,-1.20E-04,0.0087
388.53101,-1.23E-04,0.0087
388.59399,-1.26E-04,0.0087
388.66699,-1.30E-04,0.0087
388.73499,-1.32E-04,0.0087
388.80801,-1.32E-04,0.0087
388.871,-1.32E-04,0.0087
388.93701,-1.33E-04,0.0087
389.00299,-1.36E-04,0.0087
389.07001,-1.37E-04,0.0087
389.138,-1.38E-04,0.0087
389.20099,-1.38E-04,0.0087
389.27301,-1.36E-04,0.0087
389.32901,-1.31E-04,0.0087
389.38901,-1.26E-04,0.0087
389.461,-1.15E-04,0.0087
389.53299,-1.11E-04,0.0087
389.599,-1.16E-04,0.0087
389.66199,-1.24E-04,0.0087
389.72699,-1.41E-04,0.0087
389.80301,-1.59E-04,0.0087
389.862,-1.68E-04,0.0087
389.92401,-1.71E-04,0.0087
390.00299,-1.72E-04,0.0087
390.061,-1.65E-04,0.0087
390.12701,-1.47E-04,0.0087
390.194,-1.32E-04,0.0087
390.26599,-1.26E-04,0.0087
390.327,-1.23E-04,0.0087
390.39099,-1.24E-04,0.0087
390.45401,-1.26E-04,0.0087
390.51901,-1.26E-04,0.0087
390.577,-1.32E-04,0.0087
390.65399,-1.38E-04,0.0087
390.72,-1.46E-04,0.0087
390.79001,-1.50E-04,0.0087
390.84799,-1.52E-04,0.0087
390.909,-1.54E-04,0.0087
390.98001,-1.57E-04,0.0087
391.04999,-1.54E-04,0.0087
391.11801,-1.53E-04,0.0087
391.18799,-1.50E-04,0.0087
391.25601,-1.44E-04,0.0087
391.32101,-1.34E-04,0.0087
391.38101,-1.27E-04,0.0087
391.45099,-1.31E-04,0.0087
391.52701,-1.36E-04,0.0087
391.58801,-1.43E-04,0.0087
391.651,-1.46E-04,0.0087
391.72101,-1.57E-04,0.0087
391.78601,-1.61E-04,0.0087
391.85101,-1.60E-04,0.0087
391.91299,-1.57E-04,0.0087
391.98801,-1.53E-04,0.0087
392.05899,-1.47E-04,0.0087
392.12201,-1.51E-04,0.0087
392.18799,-1.51E-04,0.0087
392.259,-1.50E-04,0.0087
392.31601,-1.41E-04,0.0087
392.38501,-1.30E-04,0.0087
392.45099,-1.25E-04,0.0087
392.52802,-1.29E-04,0.0087
392.58099,-1.39E-04,0.0087
392.647,-1.51E-04,0.0087
392.70901,-1.57E-04,0.0087
392.78,-1.47E-04,0.0087
392.853,-1.47E-04,0.0087
392.90799,-1.48E-04,0.0087
392.97501,-1.57E-04,0.0087
393.04999,-1.68E-04,0.0087
393.129,-1.74E-04,0.0087
393.17499,-1.68E-04,0.0087
393.23901,-1.53E-04,0.0087
393.30899,-1.37E-04,0.0087
393.375,-1.25E-04,0.0087
393.439,-1.24E-04,0.0087
393.51401,-1.23E-04,0.0087
393.57501,-1.25E-04,0.0087
393.633,-1.32E-04,0.0087
393.69299,-1.44E-04,0.0087
393.76901,-1.59E-04,0.0087
393.82401,-1.64E-04,0.0087
393.901,-1.64E-04,0.0087
393.97101,-1.65E-04,0.0087
394.03299,-1.64E-04,0.0087
394.103,-1.60E-04,0.0087
394.17401,-1.50E-04,0.0087
394.23499,-1.32E-04,0.0087
394.298,-1.31E-04,0.0087
394.36899,-1.32E-04,0.0087
394.43201,-1.31E-04,0.0087
394.49701,-1.31E-04,0.0087
394.56799,-1.34E-04,0.0087
394.64301,-1.44E-04,0.0087
394.70099,-1.51E-04,0.0087
394.776,-1.55E-04,0.0087
394.83401,-1.59E-04,0.0087
394.91,-1.65E-04,0.0087
394.974,-1.75E-04,0.0087
395.039,-1.80E-04,0.0087
395.108,-1.74E-04,0.0087
395.16599,-1.67E-04,0.0087
395.23599,-1.57E-04,0.0087
395.302,-1.44E-04,0.0087
395.36801,-1.41E-04,0.0087
395.436,-1.32E-04,0.0087
395.50101,-1.31E-04,0.0087
395.573,-1.34E-04,0.0087
395.633,-1.44E-04,0.0087
395.70001,-1.50E-04,0.0087
395.767,-1.50E-04,0.0087
395.82901,-1.52E-04,0.0087
395.89999,-1.53E-04,0.0087
395.961,-1.58E-04,0.0087
396.026,-1.58E-04,0.0087
396.09601,-1.65E-04,0.0087
396.164,-1.66E-04,0.0087
396.22601,-1.62E-04,0.0087
396.29901,-1.55E-04,0.0087
396.35901,-1.46E-04,0.0087
396.427,-1.41E-04,0.0087
396.496,-1.44E-04,0.0087
396.564,-1.44E-04,0.0087
396.64001,-1.46E-04,0.0087
396.702,-1.46E-04,0.0087
396.771,-1.46E-04,0.0087
396.83899,-1.47E-04,0.0087
396.90399,-1.51E-04,0.0087
396.97699,-1.60E-04,0.0087
397.047,-1.71E-04,0.0087
397.112,-1.78E-04,0.0087
397.18201,-1.76E-04,0.0087
397.245,-1.74E-04,0.0087
397.31699,-1.71E-04,0.0087
397.388,-1.65E-04,0.0087
397.44699,-1.59E-04,0.0087
397.51999,-1.58E-04,0.0087
397.59,-1.57E-04,0.0087
397.65399,-1.57E-04,0.0087
397.72601,-1.59E-04,0.0087
397.78201,-1.65E-04,0.0087
397.858,-1.68E-04,0.0087
397.922,-1.72E-04,0.0087
397.98901,-1.78E-04,0.0087
398.052,-1.86E-04,0.0087
398.11801,-1.90E-04,0.0087
398.19199,-1.88E-04,0.0087
398.25601,-1.83E-04,0.0087
398.32199,-1.74E-04,0.0087
398.38901,-1.62E-04,0.0087
398.452,-1.60E-04,0.0087
398.526,-1.59E-04,0.0087
398.586,-1.59E-04,0.0087
398.655,-1.61E-04,0.0087
398.72699,-1.68E-04,0.0087
398.79001,-1.72E-04,0.0087
398.85501,-1.85E-04,0.0087
398.92001,-1.89E-04,0.0087
398.983,-1.83E-04,0.0087
399.05701,-1.71E-04,0.0087
399.12299,-1.61E-04,0.0087
399.17999,-1.65E-04,0.0087
399.255,-1.68E-04,0.0087
399.315,-1.65E-04,0.0087
399.396,-1.59E-04,0.0087
399.45999,-1.57E-04,0.0087
399.51901,-1.55E-04,0.0087
399.58401,-1.55E-04,0.0087
399.66299,-1.55E-04,0.0087
399.71399,-1.57E-04,0.0087
399.78299,-1.57E-04,0.0087
399.85699,-1.58E-04,0.0087
399.91599,-1.60E-04,0.0087
399.98599,-1.65E-04,0.0087
400.04999,-1.68E-04,0.0087
400.12,-1.72E-04,0.0087
400.181,-1.78E-04,0.0087
400.25201,-1.78E-04,0.0087
400.30899,-1.78E-04,0.0087
400.37799,-1.68E-04,0.0087
400.453,-1.59E-04,0.0087
400.52301,-1.50E-04,0.0087
400.58801,-1.48E-04,0.0087
400.65601,-1.50E-04,0.0087
400.71701,-1.59E-04,0.0087
400.78601,-1.66E-04,0.0087
400.858,-1.74E-04,0.0087
400.927,-1.74E-04,0.0087
400.992,-1.75E-04,0.0087
401.056,-1.78E-04,0.0087
401.12299,-1.85E-04,0.0087
401.18799,-1.89E-04,0.0087
401.25699,-1.94E-04,0.0087
401.32599,-1.96E-04,0.0087
401.38599,-1.92E-04,0.0087
401.452,-1.83E-04,0.0087
401.52399,-1.65E-04,0.0087
401.591,-1.52E-04,0.0087
401.65601,-1.44E-04,0.0087
401.716,-1.44E-04,0.0087
401.79599,-1.50E-04,0.0087
401.85699,-1.65E-04,0.0087
401.92499,-1.71E-04,0.0087
402,-1.73E-04,0.0087
402.05801,-1.72E-04,0.0087
402.13199,-1.72E-04,0.0087
402.19601,-1.74E-04,0.0087
402.25601,-1.73E-04,0.0087
402.32999,-1.71E-04,0.0087
402.396,-1.71E-04,0.0087
402.45499,-1.68E-04,0.0087
402.52499,-1.65E-04,0.0087
402.59399,-1.57E-04,0.0087
402.65302,-1.51E-04,0.0087
402.71799,-1.55E-04,0.0087
402.798,-1.62E-04,0.0087
402.86499,-1.68E-04,0.0087
402.927,-1.69E-04,0.0087
402.98999,-1.68E-04,0.0087
403.05499,-1.68E-04,0.0087
403.12,-1.68E-04,0.0087
403.194,-1.68E-04,0.0087
403.263,-1.68E-04,0.0087
403.32199,-1.71E-04,0.0087
403.396,-1.74E-04,0.0087
403.45901,-1.74E-04,0.0087
403.53101,-1.69E-04,0.0087
403.591,-1.60E-04,0.0087
403.66199,-1.53E-04,0.0087
403.72198,-1.47E-04,0.0087
403.797,-1.50E-04,0.0087
403.86401,-1.53E-04,0.0087
403.92999,-1.60E-04,0.0087
404.00299,-1.65E-04,0.0087
404.06699,-1.73E-04,0.0087
404.133,-1.83E-04,0.0087
404.20001,-1.92E-04,0.0087
404.26199,-1.99E-04,0.0087
404.33301,-1.92E-04,0.0087
404.405,-1.83E-04,0.0087
404.46799,-1.71E-04,0.0087
404.53699,-1.66E-04,0.0087
404.60199,-1.55E-04,0.0087
404.66901,-1.50E-04,0.0087
404.73999,-1.47E-04,0.0087
404.80899,-1.54E-04,0.0087
404.87201,-1.59E-04,0.0087
404.944,-1.73E-04,0.0087
405.01501,-1.80E-04,0.0087
405.08099,-1.89E-04,0.0087
405.14099,-1.92E-04,0.0087
405.211,-1.94E-04,0.0087
405.27802,-1.95E-04,0.0087
405.35101,-1.95E-04,0.0087
405.41699,-1.89E-04,0.0087
405.47501,-1.78E-04,0.0087
405.547,-1.62E-04,0.0087
405.61099,-1.47E-04,0.0087
405.67801,-1.44E-04,0.0087
405.74301,-1.44E-04,0.0087
405.81799,-1.65E-04,0.0087
405.87701,-1.81E-04,0.0087
405.94299,-2.04E-04,0.0087
406.01001,-2.04E-04,0.0087
406.07199,-2.01E-04,0.0087
406.142,-1.95E-04,0.0087
406.202,-1.89E-04,0.0087
406.271,-1.86E-04,0.0087
406.34,-1.85E-04,0.0087
406.39099,-1.82E-04,0.0087
406.46899,-1.78E-04,0.0087
406.53699,-1.71E-04,0.0087
406.595,-1.67E-04,0.0087
406.66699,-1.62E-04,0.0087
406.73499,-1.59E-04,0.0087
406.79501,-1.60E-04,0.0087
406.858,-1.64E-04,0.0087
406.92499,-1.68E-04,0.0087
406.98901,-1.71E-04,0.0087
407.061,-1.74E-04,0.0087
407.12799,-1.79E-04,0.0087
407.18701,-1.87E-04,0.0087
407.255,-1.89E-04,0.0087
407.32901,-1.92E-04,0.0087
407.39499,-1.89E-04,0.0087
407.46399,-1.86E-04,0.0087
407.52899,-1.76E-04,0.0087
407.59698,-1.69E-04,0.0087
407.65799,-1.68E-04,0.0087
